Site_Name	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	yrMIA	postX	postY	localX	localY	x	y	UTM_Easting	UTM_Northing	elevation	diam2011	diam2014	sex2011	sex2014	canopy2011	canopy2014	damage2010	damage2011	damage2014	Notes2011	Notes2014
Noland_Divide	1654.01	1278	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	5.2	1.5	5.2	51.5	275527.2000	3938453.5000	517.9579	4.00	4.10	N	N	0	0	ND				
Noland_Divide	1655.01	1279	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	5.0	1.7	5.0	51.7	275527.0000	3938453.7000	517.9579	2.00	2.16	N	N	0	0	ND				
Noland_Divide	1656.01	1281	piceRube	1	2012	NaN	2014	NaN	NaN	0	50	2.0	0.7	2.0	50.7	275524.0000	3938452.7000	517.9579	5.00	NaN	N		1		ND				
Noland_Divide	1656.02	1281	piceRube	2	2012	NaN	2014	NaN	NaN	0	50	1.0	3.5	1.0	53.5	275523.0000	3938455.5000	517.9579	5.00	NaN	N		1		ND				
Noland_Divide	1657.01	1451	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	2.8	2.0	52.8	275524.0000	3938454.8000	517.9579	11.40	11.60	UN	UN	1	0	ND				
Noland_Divide	1658.01	1452	sorbAmer	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	3.0	2.0	53.0	275524.0000	3938455.0000	517.9579	11.40	12.00	UN	UN	1	0	D				
Noland_Divide	1659.01	1462	betuAlle	1	2012	NaN	NaN	NaN	NaN	0	50	0.3	9.8	0.3	59.8	275522.3000	3938461.8000	519.0500	9.80	10.00	UN	UN	2	1	ND				
Noland_Divide	1660.01	1463	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	0.8	9.5	0.8	59.5	275522.8000	3938461.5000	519.0500	7.50	7.80	UN	UN	1	0	D				
Noland_Divide	1661.01	1464	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	1.0	9.0	1.0	59.0	275523.0000	3938461.0000	517.9579	8.70	9.80	UN	UN	1	0	ND				
Noland_Divide	1662.01	1465	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	3.8	9.5	3.8	59.5	275525.8000	3938461.5000	519.0500	8.30	9.00	UN	UN	0	0	ND				
Noland_Divide	1663.01	1466	abieFras	1	2012	NaN	2014	NaN	NaN	0	50	4.0	9.5	4.0	59.5	275526.0000	3938461.5000	519.0500	3.40	NaN	N		0		ND				
Noland_Divide	1664.01	1467	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	6.5	7.0	6.5	57.0	275528.5000	3938459.0000	517.9579	16.40	16.50	UN	UN	1	2	ND				
Noland_Divide	1665.01	1468	sorbAmer	1	2012	NaN	NaN	NaN	NaN	0	50	5.5	7.5	5.5	57.5	275527.5000	3938459.5000	517.9579	8.00	9.30	UN	UN	2	1	ND				
Noland_Divide	1666.01	1469	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	3.5	8.0	3.5	58.0	275525.5000	3938460.0000	517.9579	10.10	9.50	UN	UN	1	1	ND				
Noland_Divide	1667.01	1470	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	2.5	7.5	2.5	57.5	275524.5000	3938459.5000	517.9579	6.90	7.40	UN	UN	1	0	ND				
Noland_Divide	1668.01	1471	piceRube	1	2012	NaN	2014	NaN	NaN	0	50	6.0	6.0	6.0	56.0	275528.0000	3938458.0000	517.9579	4.80	NaN	N		0		ND				
Noland_Divide	1669.01	1472	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	0.2	6.0	0.2	56.0	275522.2000	3938458.0000	517.9579	11.40	12.60	UN	UN	1	1	ND				
Noland_Divide	1670.01	1473	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	0.5	4.2	0.5	54.2	275522.5000	3938456.2000	517.9579	9.70	9.40	UN	UN	1	1	ND				
Noland_Divide	1671.01	1474	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	0.8	4.2	0.8	54.2	275522.8000	3938456.2000	517.9579	6.10	7.20	N	UN	0	0	ND				
Noland_Divide	1672.01	1475	piceRube	1	2012	NaN	2014	NaN	NaN	0	50	0.8	4.0	0.8	54.0	275522.8000	3938456.0000	517.9579	4.00	NaN	N		0		ND				
Noland_Divide	1673.01	1476	piceRube	1	2012	NaN	NaN	NaN	NaN	0	50	1.0	4.0	1.0	54.0	275523.0000	3938456.0000	517.9579	4.60	5.50	UN	UN	1	1	ND				
Noland_Divide	1674.01	1477	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	1.5	3.0	1.5	53.0	275523.5000	3938455.0000	517.9579	10.60	11.70	UN	UN	1	2	ND				
Noland_Divide	1675.01	1478	piceRube	1	2012	NaN	2014	NaN	NaN	0	50	1.0	3.5	1.0	53.5	275523.0000	3938455.5000	517.9579	14.70	NaN	UN		0		ND				
Noland_Divide	1676.01	1479	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	1.0	4.0	1.0	54.0	275523.0000	3938456.0000	517.9579	12.30	13.50	UN	UN	1	1	ND				
Noland_Divide	1677.01	1480	abieFras	1	2012	NaN	NaN	NaN	NaN	0	50	2.0	3.1	2.0	53.1	275524.0000	3938455.1000	517.9579	2.50	2.42	N	N	0	0	ND				
