Site_Name	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	yrMIA	postX	postY	localX	localY	x	y	UTM_Easting	UTM_Northing	elevation	diam2011	diam2014	sex2011	sex2014	canopy2011	canopy2014	damage	damage2011	damage2014	Notes2011	Notes2014
Purchase_Knob	230.01	2601	acerPens	1	2011	NaN	NaN	NaN	NaN	20	40	5.0	9.5	25.0	49.5	311471.8676	3940213.4980	433.0890	6.10	6.26	UN	UN	0	2	D	ND	S		
Purchase_Knob	229.01	2602	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	40	5.0	7.0	25.0	47.0	311472.2156	3940211.0220	433.0890	4.00	4.20	UN	UN	0	2	D	ND	S		
Purchase_Knob	240.01	2603	acerPens	1	2011	NaN	2014	NaN	NaN	20	40	6.0	9.0	26.0	49.0	311472.9275	3940213.1420	433.0890	1.57	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	241.01	2604	querVelu	1	2011	NaN	2014	NaN	NaN	20	40	6.0	10.0	26.0	50.0	311472.7883	3940214.1320	433.0890	7.20	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	284.01	2605	acerPens	1	2011	NaN	NaN	NaN	NaN	20	40	9.5	8.0	29.5	48.0	311476.5326	3940212.6380	433.3461	1.49	1.68	UN	UN	0	1	D	ND	BF		
Purchase_Knob	254.01	2606	amelUNKN	1	2011	NaN	NaN	NaN	2014	20	40	7.0	9.5	27.0	49.5	311473.8482	3940213.7760	433.0890	2.75	NaN	UN	NA	0	NA	ND	ND	ND		
Purchase_Knob	239.01	2608	acerPens	1	2011	NaN	NaN	NaN	NaN	20	40	6.0	6.0	26.0	46.0	311473.3450	3940210.1710	433.0890	6.50	7.20	UN	UN	0	2	ND	ND	ND		
Purchase_Knob	1011.01	7902	acerRubr	1	NaN	2014	NaN	NaN	NaN	20	40	9.0	4.0	29.0	44.0	311476.5942	3940208.6080	433.3461	NaN	3.51	NA	UN	NA	1	ND	NA	ND		
Purchase_Knob	261.01	7903	amelUNKN	1	2011	NaN	NaN	NaN	NaN	20	40	7.5	5.5	27.5	45.5	311474.9000	3940209.8840	433.3461	3.01	3.20	UN	UN	0	1	D	ND	BF		
Purchase_Knob	270.01	2159	amelUNKN	1	2011	NaN	NaN	NaN	NaN	20	50	8.0	9.9	28.0	59.9	311473.3910	3940224.2140	435.0387	1.69	1.98	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	270.02	2159	amelUNKN	2	2011	NaN	NaN	NaN	NaN	20	50	8.0	9.9	28.0	59.9	311473.3910	3940224.2140	435.0387	1.27	1.51	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	257.01	2160	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	50	7.4	9.5	27.4	59.5	311472.8525	3940223.7340	434.1050	50.95	52.50	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	257.03	2160	acerRubr	3	2011	NaN	NaN	NaN	NaN	20	50	7.4	9.5	27.4	59.5	311472.8525	3940223.7340	434.1050	14.95	15.80	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	262.02	2160	acerRubr	2	2011	NaN	NaN	NaN	NaN	20	50	7.6	9.5	27.6	59.5	311473.0506	3940223.7620	434.1050	16.62	17.40	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	263.05	2160	acerRubr	5	2011	NaN	NaN	NaN	NaN	20	50	7.8	9.6	27.8	59.6	311473.2347	3940223.8890	434.1050	6.85	6.80	UN	UN	0	0	D	ND	B		
Purchase_Knob	269.04	2160	acerRubr	4	2011	NaN	NaN	NaN	NaN	20	50	8.0	9.8	28.0	59.8	311473.4050	3940224.1150	435.0387	6.92	7.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	212.01	2161	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	50	3.0	7.0	23.0	57.0	311468.8433	3940220.6460	434.1050	28.15	29.60	UN	UN	0	0	D	ND	CD	2	2
Purchase_Knob	212.02	2161	tsugCana	2	2011	NaN	NaN	NaN	NaN	20	50	3.0	7.0	23.0	57.0	311468.8433	3940220.6460	434.1050	23.39	23.40	UN	UN	0	0	D	ND	CD	2	1
Purchase_Knob	204.01	2162	querRubr	1	2011	NaN	NaN	NaN	NaN	20	50	2.0	6.0	22.0	56.0	311467.9922	3940219.5170	434.1050	57.85	59.20	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	183.01	2163	acerPens	1	2011	NaN	NaN	NaN	NaN	20	50	0.5	4.5	20.5	54.5	311466.7156	3940217.8230	434.1050	5.60	6.08	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	222.01	2164	acerPens	1	2011	NaN	NaN	NaN	NaN	20	50	4.0	1.0	24.0	51.0	311470.6686	3940214.8440	434.1050	4.75	5.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	242.01	2165	amelUNKN	1	2011	NaN	NaN	NaN	NaN	20	50	6.0	4.0	26.0	54.0	311472.2316	3940218.0930	434.1050	2.11	2.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	255.01	2166	acerPens	1	2011	NaN	NaN	NaN	NaN	20	50	7.0	4.0	27.0	54.0	311473.2219	3940218.2320	434.1050	2.25	2.83	UN	UN	0	1	ND	ND	ND		
Purchase_Knob	273.01	2167	acerPens	1	2011	NaN	NaN	NaN	NaN	20	50	8.5	6.0	28.5	56.0	311474.4289	3940220.4210	434.5039	2.34	3.07	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	281.01	2169	amelUNKN	1	2011	NaN	NaN	NaN	NaN	20	50	9.0	6.0	29.0	56.0	311474.9241	3940220.4910	434.5039	2.45	2.45	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	281.02	2169	amelUNKN	2	2011	NaN	NaN	NaN	NaN	20	50	9.0	6.0	29.0	56.0	311474.9241	3940220.4910	434.5039	1.47	1.54	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	281.03	2169	amelUNKN	3	2011	NaN	NaN	NaN	NaN	20	50	9.0	6.0	29.0	56.0	311474.9241	3940220.4910	434.5039	1.02	1.35	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	272.01	7361	amelUNKN	1	2011	NaN	NaN	NaN	NaN	20	50	8.5	2.0	28.5	52.0	311474.9856	3940216.4600	434.5039	6.32	6.50	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	272.02	7361	amelUNKN	2	2011	NaN	NaN	NaN	NaN	20	50	8.5	2.0	28.5	52.0	311474.9856	3940216.4600	434.5039	5.75	6.10	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	190.01	2149	querPrin	1	2011	NaN	NaN	NaN	NaN	20	60	1.0	1.0	21.0	61.0	311466.3061	3940224.3290	435.0387	35.80	36.20	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	191.01	2150	acerPens	1	2011	NaN	NaN	NaN	NaN	20	60	1.0	5.0	21.0	65.0	311465.7494	3940228.2900	435.0387	9.08	9.30	UN	UN	1	0	D	ND	CD		
Purchase_Knob	215.01	2151	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	60	3.5	7.0	23.5	67.0	311467.9467	3940230.6190	435.0387	64.12	65.00	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	215.03	2151	acerRubr	3	2011	NaN	NaN	NaN	NaN	20	60	3.5	7.0	23.5	67.0	311467.9467	3940230.6190	435.0387	14.92	15.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	215.02	2151	acerRubr	2	2011	NaN	NaN	NaN	NaN	20	60	3.5	7.0	23.5	67.0	311467.9467	3940230.6190	435.0387	40.01	42.00	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	215.04	2151	acerRubr	4	2011	NaN	NaN	NaN	NaN	20	60	3.5	7.0	23.5	67.0	311467.9467	3940230.6190	435.0387	12.01	12.90	UN	UN	1	0	ND	ND	ND		
Purchase_Knob	215.05	2151	acerRubr	5	2011	NaN	NaN	NaN	NaN	20	60	3.5	7.0	23.5	67.0	311467.9467	3940230.6190	435.0387	5.97	6.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	213.01	2152	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	60	3.0	8.5	23.0	68.5	311467.2428	3940232.0340	435.0387	11.50	11.80	UN	UN	0	0	ND	ND	ND	2	2
Purchase_Knob	290.01	2153	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	60	9.7	8.0	29.7	68.0	311473.9472	3940232.4720	435.0387	32.70	30.70	UN	UN	1	1	D	ND	CD	3	2
Purchase_Knob	288.01	2154	robiPseu	1	2011	NaN	2014	NaN	NaN	20	60	9.6	7.5	29.6	67.5	311473.9178	3940231.9630	435.0387	21.33	NaN	UN	NA	1	NA	ND	ND	NA		
Purchase_Knob	244.01	2155	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	60	6.0	4.0	26.0	64.0	311470.8399	3940227.9960	435.0387	8.88	9.00	UN	UN	0	0	D	ND	CD	2	3
Purchase_Knob	243.01	2156	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	60	6.0	0.7	26.0	60.7	311471.2992	3940224.7280	435.0387	5.45	5.70	UN	UN	0	0	D	ND	CD	3	3
Purchase_Knob	231.01	2157	acerRubr	1	2011	NaN	2014	NaN	NaN	20	60	5.0	0.5	25.0	60.5	311470.3367	3940224.3910	435.0387	4.80	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	205.01	2132	acerSacc	1	2011	NaN	NaN	NaN	NaN	20	70	2.0	9.9	22.0	79.9	311464.6660	3940243.1840	436.9780	15.61	16.45	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	207.01	2133	querRubr	1	2011	NaN	NaN	NaN	NaN	20	70	2.5	9.8	22.5	79.8	311465.1750	3940243.1550	435.9728	30.05	30.90	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	246.01	2134	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	6.5	9.8	26.5	79.8	311469.1361	3940243.7110	436.9780	11.72	11.80	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	246.02	2134	acerRubr	2	2011	NaN	NaN	NaN	NaN	20	70	6.5	9.8	26.5	79.8	311469.1361	3940243.7110	436.9780	12.15	12.30	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	287.01	2135	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	9.5	5.0	29.5	75.0	311472.7749	3940239.3760	435.9728	10.35	11.10	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	233.01	2136	tsugCana	1	2011	NaN	NaN	NaN	NaN	20	70	5.0	6.0	25.0	76.0	311468.1795	3940239.7400	435.9728	24.00	24.70	UN	UN	1	1	ND	ND	ND	2	1
Purchase_Knob	233.02	2136	tsugCana	2	2011	NaN	2014	NaN	NaN	20	70	5.0	6.0	25.0	76.0	311468.1795	3940239.7400	435.9728	5.65	NaN	UN	UN	0	0	ND	ND	ND	3	1
Purchase_Knob	214.01	2137	querPrin	1	2011	NaN	NaN	NaN	NaN	20	70	3.0	6.0	23.0	76.0	311466.1990	3940239.4610	435.9728	39.75	41.10	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	178.01	2138	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	0.0	6.0	20.0	76.0	311463.2282	3940239.0440	435.4544	1.11	1.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	177.01	2139	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	0.0	5.2	20.0	75.2	311463.3395	3940238.2520	435.4544	1.21	0.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	180.01	2140	amelUnkn	1	2011	NaN	NaN	NaN	NaN	20	70	0.2	5.0	20.2	75.0	311463.5654	3940238.0810	435.4544	12.88	13.20	UN	UN	1	0	D	ND	S		
Purchase_Knob	180.03	2140	amelUnkn	3	2011	NaN	2014	NaN	NaN	20	70	0.2	5.0	20.2	75.0	311463.5654	3940238.0810	435.4544	0.70	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	180.02	2140	amelUnkn	2	2011	NaN	NaN	NaN	NaN	20	70	0.2	5.0	20.2	75.0	311463.5654	3940238.0810	435.4544	0.73	0.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	184.01	2141	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	0.7	4.5	20.7	74.5	311464.1302	3940237.6560	435.4544	2.36	2.63	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	223.01	2142	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	4.0	4.0	24.0	74.0	311467.4676	3940237.6200	435.9728	3.45	3.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	232.01	2143	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	5.0	4.5	25.0	74.5	311468.3883	3940238.2540	435.9728	1.02	1.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	256.01	2144	acerPens	1	2011	NaN	NaN	NaN	NaN	20	70	7.0	4.5	27.0	74.5	311470.3688	3940238.5330	435.9728	1.96	2.19	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	286.01	2145	amelUnkn	1	2011	NaN	NaN	NaN	NaN	20	70	9.5	1.5	29.5	71.5	311473.2620	3940235.9100	435.9728	2.67	2.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	292.01	2146	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	9.9	0.0	29.9	70.0	311473.8669	3940234.4800	435.9728	2.74	2.80	UN	UN	0	0	D	ND	CD		
Purchase_Knob	285.01	2147	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	9.5	0.1	29.5	70.1	311473.4569	3940234.5230	435.9728	1.01	1.03	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	274.01	2148	acerRubr	1	2011	NaN	NaN	NaN	NaN	20	70	8.5	0.5	28.5	70.5	311472.4109	3940234.7800	435.9728	1.43	1.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	1012.01	7357	acerRubr	1	NaN	2014	NaN	NaN	NaN	20	70	4.5	3.0	24.5	73.0	311468.1019	3940236.6990	435.9728	NaN	0.83	NA	UN	NA	0	ND	NA	ND		
Purchase_Knob	386.01	293	querRubr	1	2011	NaN	NaN	NaN	NaN	30	0	8.0	7.0	38.0	7.0	311490.6560	3940173.2200	429.7512	24.10	23.30	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	330.01	2509	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	0	3.0	1.0	33.0	1.0	311486.5397	3940166.5830	428.7885	4.86	5.30	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	330.02	2509	amelUNKN	2	2011	NaN	NaN	NaN	NaN	30	0	3.0	1.0	33.0	1.0	311486.5397	3940166.5830	428.7885	1.22	1.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	330.03	2509	amelUNKN	3	2011	NaN	NaN	NaN	NaN	30	0	3.0	1.0	33.0	1.0	311486.5397	3940166.5830	428.7885	1.13	1.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	363.01	2510	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	0	6.0	2.5	36.0	2.5	311489.3017	3940168.4860	429.7512	18.01	17.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	319.01	2511	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	0	2.0	7.0	32.0	7.0	311484.7144	3940172.3850	429.7512	36.10	36.70	UN	UN	1	2	ND	ND	ND		
Purchase_Knob	297.01	2512	prunSero	1	2011	NaN	NaN	NaN	NaN	30	0	0.5	7.0	30.5	7.0	311483.2290	3940172.1770	429.7640	5.33	5.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	331.01	2513	prunSero	1	2011	NaN	NaN	NaN	NaN	30	0	3.0	7.0	33.0	7.0	311485.7046	3940172.5250	429.7512	1.66	1.80	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	337.01	2515	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	3.5	2.5	33.5	2.5	311486.8260	3940168.1380	429.7512	4.10	4.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	318.01	2516	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	2.0	6.0	32.0	6.0	311484.8535	3940171.3950	429.7512	1.62	1.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	314.01	2517	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	0	1.5	7.0	31.5	7.0	311484.2192	3940172.3160	429.7512	2.86	3.20	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	315.01	2518	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	1.5	8.0	31.5	8.0	311484.0801	3940173.3060	429.7512	1.88	2.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	320.01	2519	prunSero	1	2011	NaN	NaN	NaN	NaN	30	0	2.0	8.0	32.0	8.0	311484.5752	3940173.3760	429.7512	9.27	8.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	347.01	2520	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	4.5	6.5	34.5	6.5	311487.2596	3940172.2380	429.7512	1.53	1.80	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	352.01	2521	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	5.0	7.0	35.0	7.0	311487.6852	3940172.8030	429.7512	2.89	3.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	397.01	2522	acerPens	1	2011	NaN	NaN	NaN	NaN	30	10	9.0	2.5	39.0	12.5	311490.8808	3940178.8060	430.9344	3.30	3.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	301.01	2609	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	1.0	8.0	31.0	8.0	311483.5849	3940173.2370	429.7512	3.62	4.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.01	2610	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	17.70	17.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.02	2610	acerRubr	2	2011	NaN	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	9.50	9.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.03	2610	acerRubr	3	2011	NaN	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	2.15	2.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.04	2610	acerRubr	4	2011	NaN	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	1.21	1.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.05	2610	acerRubr	5	2011	NaN	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	1.19	0.83	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	364.06	2610	acerRubr	6	NaN	2014	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	NaN	0.97	NA	UN	NA	0	ND	NA	ND		
Purchase_Knob	364.07	2610	acerRubr	7	NaN	2014	NaN	NaN	NaN	30	0	6.0	8.5	36.0	8.5	311488.4667	3940174.4280	429.7512	NaN	0.73	NA	N	NA	0	ND	NA	ND		
Purchase_Knob	398.01	2611	querVelu	1	2011	NaN	NaN	NaN	NaN	30	0	9.0	9.9	39.0	9.9	311491.2426	3940176.2310	429.7512	72.30	73.00	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	408.01	2612	querRubr	1	2011	NaN	NaN	NaN	NaN	30	0	10.0	7.5	40.0	7.5	311492.5669	3940173.9940	429.7512	19.10	19.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	407.01	2613	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	10.0	3.0	40.0	3.0	311493.1932	3940169.5380	429.9460	1.88	2.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	407.02	2613	acerPens	2	2011	NaN	NaN	NaN	NaN	30	0	10.0	3.0	40.0	3.0	311493.1932	3940169.5380	429.9460	1.31	1.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	407.03	2613	acerPens	3	2011	NaN	NaN	NaN	NaN	30	0	10.0	3.0	40.0	3.0	311493.1932	3940169.5380	429.9460	1.06	1.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	329.01	2614	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	2.7	8.5	32.7	8.5	311485.1988	3940173.9680	429.7512	3.10	3.80	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	374.01	7349	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	10	7.0	9.4	37.0	19.4	311487.9400	3940185.3610	430.9344	2.68	3.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	393.01	2620	acerPens	1	2011	NaN	NaN	NaN	NaN	30	10	9.5	6.5	39.5	16.5	311490.8192	3940182.8370	430.9344	3.23	3.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	373.01	2621	acerPens	1	2011	NaN	NaN	NaN	NaN	30	10	7.0	6.0	37.0	16.0	311488.4131	3940181.9940	430.9344	2.23	2.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	373.02	2621	acerPens	2	2011	NaN	NaN	NaN	NaN	30	10	7.0	6.0	37.0	16.0	311488.4131	3940181.9940	430.9344	1.51	1.51	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	351.01	2622	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	5.0	6.0	35.0	6.0	311487.8243	3940171.8130	429.7512	3.17	3.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	361.01	2623	acerPens	1	2011	NaN	NaN	NaN	NaN	30	0	5.5	7.0	35.5	7.0	311488.1803	3940172.8730	429.7512	1.65	1.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	361.02	2623	acerPens	2	2011	NaN	2014	NaN	NaN	30	10	5.5	7.0	35.5	17.0	311486.7886	3940182.7750	430.9344	0.89	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	350.01	2514	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	10	5.0	2.0	35.0	12.0	311486.9893	3940177.7540	430.9344	37.20	31.80	UN	UN	2	2	ND	ND	ND		
Purchase_Knob	350.02	2514	acerRubr	2	2011	NaN	NaN	NaN	NaN	30	10	5.0	2.0	35.0	12.0	311486.9893	3940177.7540	430.9344	24.65	24.50	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	350.03	2514	acerRubr	3	2011	NaN	NaN	NaN	NaN	30	10	5.0	2.0	35.0	12.0	311486.9893	3940177.7540	430.9344	2.62	2.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	399.01	2523	acerPens	1	2011	NaN	NaN	NaN	2014	30	10	9.0	3.0	39.0	13.0	311490.8112	3940179.3010	430.9344	2.26	2.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	302.01	2615	acerPens	1	2011	NaN	NaN	NaN	NaN	30	10	1.0	9.0	31.0	19.0	311482.0540	3940184.1290	431.0068	2.18	2.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	338.01	2616	acerSacc	1	2011	NaN	NaN	NaN	NaN	30	10	4.0	9.0	34.0	19.0	311485.0248	3940184.5470	430.9344	2.16	2.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	353.01	2617	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	10	5.0	8.5	35.0	18.5	311486.0847	3940184.1910	430.9344	1.81	2.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	353.02	2617	amelUNKN	2	2011	NaN	NaN	NaN	NaN	30	10	5.0	8.5	35.0	18.5	311486.0847	3940184.1910	430.9344	0.90	0.90	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	370.01	2618	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	10	6.5	10.0	36.5	20.0	311487.3613	3940185.8850	430.9344	5.50	5.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	385.01	2624	acerPens	1	2011	NaN	NaN	NaN	NaN	30	10	8.0	3.0	38.0	13.0	311489.8209	3940179.1620	430.9344	2.63	3.10	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	385.02	2624	acerPens	2	2011	NaN	NaN	NaN	NaN	30	10	8.0	3.0	38.0	13.0	311489.8209	3940179.1620	430.9344	1.41	1.60	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	387.03	2624	acerPens	3	2011	NaN	2014	NaN	NaN	30	10	8.0	3.0	38.0	13.0	311489.8209	3940179.1620	430.9344	1.01	NaN	UN	NA	0	NA	ND	ND	NA		
Purchase_Knob	1013.01	7332	acerPens	1	NaN	2014	NaN	NaN	NaN	30	10	7.5	5.3	37.5	15.3	311489.0057	3940181.3700	430.9344	NaN	1.40	NA	UN	NA	0	ND	NA	ND		
Purchase_Knob	1014.01	7333	acerPens	1	NaN	2014	NaN	NaN	NaN	30	10	1.3	2.4	31.3	12.4	311483.2696	3940177.6350	431.0068	NaN	1.10	NA	UN	NA	0	ND	NA	ND		
Purchase_Knob	1015.01	7334	acerPens	1	NaN	2014	NaN	NaN	NaN	30	10	1.3	2.4	31.3	12.4	311483.2696	3940177.6350	431.0068	NaN	1.10	NA	UN	NA	0	ND	NA	ND		
Purchase_Knob	1017.01	7350	acerPens	1	NaN	2014	NaN	NaN	NaN	30	10	9.0	2.8	39.0	12.8	311490.8390	3940179.1030	430.9344	NaN	2.60	NA	NA	NA	0	ND	NA	ND		
Purchase_Knob	354.01	275	querRubr	1	2011	NaN	NaN	NaN	NaN	30	20	5.0	5.0	35.0	25.0	311485.1801	3940190.6280	432.1041	18.50	19.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	372.01	276	querRubr	1	2011	NaN	NaN	NaN	NaN	30	20	6.5	8.0	36.5	28.0	311486.2479	3940193.8070	432.1041	16.00	16.40	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	322.01	285	acerRubr	1	2011	NaN	NaN	NaN	NaN	30	20	2.0	6.0	32.0	26.0	311482.0701	3940191.2010	432.2213	19.13	19.60	UN	UN	1	1	ND	ND	ND		
Purchase_Knob	394.01	292	querRubr	1	2011	NaN	NaN	NaN	NaN	30	20	8.5	5.0	38.5	25.0	311488.6460	3940191.1150	432.1041	21.50	22.10	UN	UN	2	1	ND	ND	ND		
Purchase_Knob	293.01	2524	acerPens	1	2011	NaN	NaN	NaN	NaN	30	20	0.0	0.5	30.0	20.5	311480.8550	3940185.4760	431.0068	2.74	3.12	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	348.01	2525	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	20	4.5	3.0	34.5	23.0	311484.9633	3940188.5780	432.1041	10.67	10.80	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	339.01	2526	acerPens	1	2011	NaN	NaN	NaN	NaN	30	20	4.0	3.0	34.0	23.0	311484.4681	3940188.5080	432.1041	3.79	3.70	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	321.01	2527	amelUNKN	1	2011	NaN	NaN	NaN	NaN	30	20	2.0	4.5	32.0	24.5	311482.2788	3940189.7150	432.2213	9.64	9.50	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	321.02	2527	amelUNKN	2	2011	NaN	NaN	NaN	NaN	30	20	2.0	4.5	32.0	24.5	311482.2788	3940189.7150	432.2213	3.71	4.00	UN	UN	0	0	ND	ND	ND		
Purchase_Knob	340.01	2528	acerPens	1	2011	NaN	2014	NaN	NaN	30	20	4.0	4.0	34.0	24.0	311484.3290	3940189.4980	432.1041	2.91	NaN	UN	NA	0	NA	ND	ND	NA		
