Site_Name	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	yrMIA	postX	postY	localX	localY	x	y	UTM_Easting	UTM_Northing	elevation	diam2011	diam2014	sex2011	sex2014	canopy2011	canopy2014	damage2010	damage2011	damage2014	Notes2011	Notes2014
Clingmans Dome	189.01	27	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.5	5.0	-1.5	-5.0	273882.7120	3938641.9400	586.7221	1.44	1.60	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	190.01	99	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.0	9.0	-6.0	-1.0	273876.7284	3938641.2720	587.5340	38.60	40.10	N	UN	2	2	ND	ND	ND	previously tagged	
Clingmans Dome	191.01	685	abieFras	NaN	2011	NaN	NaN	NaN	2014	-10	-10	3.5	7.0	-6.5	-3.0	273877.8801	3938639.5620	587.5340	10.10	NaN	N		1		ND	ND		previously tagged, tag 27cm below DBH	MIA
Clingmans Dome	192.01	687	abieFras	NaN	2011	NaN	NaN	NaN	2014	-10	-10	8.0	4.5	-2.0	-5.5	273882.7490	3938641.2330	586.7221	10.40	NaN	N		0		ND	ND		previously tagged	MIA
Clingmans Dome	193.01	691	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.0	6.0	-5.0	-4.0	273879.6269	3938640.0080	587.5340	16.00	17.20	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	194.01	692	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.5	5.5	-4.5	-4.5	273880.3331	3938640.0450	587.5340	10.70	11.40	N	N	1	1	ND	ND	ND	previously tagged, tag 45cm below DBH	
Clingmans Dome	195.01	693	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	5.3	-3.5	-4.7	273881.1508	3938640.6540	587.5340	12.40	12.70	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	196.01	694	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	4.0	-3.5	-6.0	273882.1169	3938639.7840	586.7221	13.50	14.90	N	N	1	1	ND	ND	ND	previously tagged, tag 40cm below DBH	
Clingmans Dome	197.01	696	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.0	7.0	-2.0	-3.0	273880.8912	3938642.9060	591.0584	8.40	8.60	N	N	0	0	ND	ND	ND	previously tagged, tag below DBH	
Clingmans Dome	326.01	697	abieFras	NaN	2014	NaN	NaN	NaN	NaN	-10	-10	8.2	4.0	-1.8	-6.0	273883.2544	3938641.0480	586.7221	NaN	11.40		N		1	ND		ND	previously tagged	
Clingmans Dome	198.01	801	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.0	4.8	-6.0	-5.2	273879.8496	3938638.4620	587.5340	3.04	2.95	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	199.01	802	abieFras	NaN	2011	NaN	2014	NaN	NaN	-10	-10	5.7	4.7	-4.3	-5.3	273881.0614	3938639.6580	587.5340	3.40	NaN	N		0		ND	ND		previously tagged	DEAD
Clingmans Dome	200.01	803	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.3	6.0	-9.7	-4.0	273876.4820	3938636.5150	587.5340	3.39	3.70	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	201.01	804	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.5	8.0	-9.5	-2.0	273875.1295	3938638.0020	587.5340	4.20	5.90	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	202.01	946	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.2	6.6	-9.8	-3.4	273875.9692	3938636.8420	587.5340	10.50	10.80	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	203.01	947	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.2	6.5	-9.8	-3.5	273876.0435	3938636.7750	587.5340	5.71	7.00	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	204.01	951	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.0	5.0	-10.0	-5.0	273877.0244	3938635.6230	587.5340	12.80	14.60	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	205.01	975	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	10.0	9.5	0.0	-0.5	273880.3716	3938646.0650	591.0584	42.10	42.60	N	N	2	2	ND	ND	ND	previously tagged	
Clingmans Dome	206.01	978	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.0	7.0	-3.0	-3.0	273880.2220	3938642.1630	587.5340	4.97	4.97	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	207.01	979	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	1.0	-3.5	-9.0	273884.3463	3938637.7770	586.7221	10.90	12.15	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	208.01	980	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.0	7.5	-2.0	-2.5	273880.5196	3938643.2410	591.0584	9.00	9.90	N	N	1	1	ND	ND	ND	previously tagged, tag below DBH	
Clingmans Dome	209.01	981	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.0	7.0	-1.0	-3.0	273881.5603	3938643.6490	587.8037	5.05	5.40	N	N	0	0	ND	ND	ND	previously tagged, tag 40cm below DBH	
Clingmans Dome	210.01	982	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.0	6.0	-1.0	-4.0	273882.3034	3938642.9800	587.8037	12.10	13.50	N	N	1	1	ND	ND	ND		
Clingmans Dome	212.01	983	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.5	4.2	-0.5	-5.8	273883.9757	3938642.1470	586.7221	5.20	6.30	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	211.01	983	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.8	5.0	-0.2	-5.0	273883.5819	3938642.9060	587.8037	5.20	6.60	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	213.01	986	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.0	8.0	-1.0	-2.0	273880.8172	3938644.3190	591.0584	13.70	15.60	N	N	1	1	ND	ND	ND	previously tagged, tag 15cm below DBH	
Clingmans Dome	214.01	987	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.9	1.0	-0.1	-9.0	273886.6214	3938640.3040	586.7221	5.35	5.52	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	215.01	988	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.7	3.0	-2.3	-7.0	273883.6630	3938640.0070	586.7221	10.60	11.90	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	216.01	989	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.2	3.0	-2.8	-7.0	273883.3284	3938639.6350	586.7221	6.01	6.50	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	217.01	990	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.6	6.0	-5.4	-4.0	273879.3593	3938639.7100	587.5340	7.30	7.90	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	218.01	991	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.8	6.0	-5.2	-4.0	273879.4931	3938639.8590	587.5340	6.90	7.10	N	N	0	0	ND	ND	ND	previously tagged, tag 25cm below DBH	
Clingmans Dome	219.01	992	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.0	8.0	-4.0	-2.0	273878.8098	3938642.0890	587.5340	8.70	10.20	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	220.01	993	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.5	3.5	-1.5	-6.5	273883.8267	3938640.9360	586.7221	9.20	9.70	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	221.01	994	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	3.8	6.0	-6.2	-4.0	273878.8240	3938639.1160	587.5340	8.60	9.20	N	N	1	1	ND	ND	ND	previously tagged, tag 45cm below DBH	
Clingmans Dome	222.01	995	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.8	4.5	-5.2	-5.5	273880.6078	3938638.8550	587.5340	9.50	11.20	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	223.01	996	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.8	3.0	-5.2	-7.0	273881.7225	3938637.8520	586.7221	9.10	10.10	N	N	1	1	ND	ND	ND	previously tagged, tag 20cm below DBH	
Clingmans Dome	224.01	997	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	4.5	3.7	-5.5	-6.3	273881.0016	3938638.0970	587.5340	10.90	12.50	N	N	1	1	ND	ND	ND	previously tagged, tag 40cm below DBH	
Clingmans Dome	225.01	998	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	1.0	7.0	-9.0	-3.0	273876.2073	3938637.7040	587.5340	14.80	15.70	N	N	1	1	ND	ND	ND	previously tagged	DEAD?
Clingmans Dome	226.01	999	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.0	1.0	-5.0	-9.0	273883.3427	3938636.6620	586.7221	11.30	13.50	N	N	1	1	ND	ND	ND	previously tagged, tag 20cm below DBH	
Clingmans Dome	227.01	1000	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.0	2.0	-4.0	-8.0	273883.2686	3938638.0740	586.7221	5.30	5.50	N	N	0	0	ND	ND	ND	previously tagged, tag 40cm below DBH	
Clingmans Dome	228.01	1001	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.5	7.3	-4.5	-2.7	273878.9954	3938641.2490	587.5340	2.17	2.50	N	N	0	0	ND	ND	ND		
Clingmans Dome	229.01	1002	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	3.0	7.0	-7.0	-3.0	273877.5455	3938639.1910	587.5340	2.10	3.50	N	N	0	0	ND	ND	ND		
Clingmans Dome	230.01	1003	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	3.0	7.1	-7.0	-2.9	273877.4712	3938639.2580	587.5340	1.07	1.40	N	N	0	0	ND	ND	ND		
Clingmans Dome	231.01	1004	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	1.0	6.0	-9.0	-4.0	273876.9504	3938637.0350	587.5340	3.12	3.91	N	N	0	0	D	S	ND	spped at 2.5 m	
Clingmans Dome	232.01	1006	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.3	5.5	-9.7	-4.5	273876.8536	3938636.1800	587.5340	2.30	2.60	N	N	0	0	ND	ND	ND		
Clingmans Dome	233.01	1301	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	0.5	9.5	-9.5	-0.5	273874.0148	3938639.0060	587.5340	2.80	3.60	N	N	1	1	ND	ND	ND		
Clingmans Dome	234.01	1302	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	1.0	9.8	-9.0	-0.2	273874.1265	3938639.5780	587.5340	2.45	3.00	N	N	0	0	ND	ND	ND		
Clingmans Dome	235.01	1303	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	3.0	9.5	-7.0	-0.5	273875.6877	3938640.8630	587.5340	28.70	29.80	N	UN	2	2	ND	ND	ND	previously tagged is swallowed by tree	
Clingmans Dome	236.01	1304	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	3.5	10.0	-6.5	0.0	273875.6507	3938641.5700	587.5340	2.56	3.13	N	N	0	0	ND	ND	ND		
Clingmans Dome	237.01	1305	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	2.7	8.5	-7.3	-1.5	273876.2301	3938639.9710	587.5340	2.49	2.90	N	N	0	0	ND	ND	ND		
Clingmans Dome	238.01	1306	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	2.5	8.0	-7.5	-2.0	273876.4678	3938639.4880	587.5340	3.02	3.80	N	N	0	1	ND	ND	ND	dieback	
Clingmans Dome	239.01	1307	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	2.7	7.0	-7.3	-3.0	273877.3448	3938638.9680	587.5340	2.71	3.30	N	N	0	0	ND	ND	ND		
Clingmans Dome	240.01	3521	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	10.0	5.5	0.0	-4.5	273883.3442	3938643.3890	587.8037	3.34	4.00	N	N	1	0	ND	ND	ND		
Clingmans Dome	327.01	3522	abieFras	NaN	2014	NaN	NaN	NaN	NaN	-10	-10	10.0	3.0	0.0	-7.0	273885.2020	3938641.7160	586.7221	NaN	3.40		N		0	ND		ND		
Clingmans Dome	241.01	3523	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.4	4.2	-2.6	-5.8	273882.5705	3938640.5870	586.7221	3.53	3.59	N	N	0	0	ND	ND	ND		
Clingmans Dome	242.01	3524	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.5	2.0	-2.5	-8.0	273884.2723	3938639.1890	586.7221	3.22	3.35	N	N	0	0	ND	ND	ND		
Clingmans Dome	243.01	3525	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.0	2.4	-3.0	-7.6	273883.6405	3938639.0850	586.7221	2.91	3.90	N	N	0	0	D	CD	ND		
Clingmans Dome	244.01	3526	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.2	4.0	-4.8	-6.0	273881.2470	3938638.8180	586.7221	4.60	4.50	N	N	0	0	ND	ND	ND		
Clingmans Dome	245.01	3527	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.1	3.0	-4.9	-7.0	273881.9233	3938638.0750	586.7221	4.30	4.80	N	N	0	0	ND	ND	ND		
Clingmans Dome	246.01	3528	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	9.5	0.5	-0.5	-9.5	273886.7253	3938639.6720	586.7221	1.51	1.92	N	N	0	0	ND	ND	ND		MIA?
Clingmans Dome	247.01	3529	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.0	0.0	-2.0	-10.0	273886.0932	3938638.2220	586.7221	2.57	3.17	N	N	0	0	ND	ND	ND		
Clingmans Dome	248.01	3530	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	7.0	0.0	-3.0	-10.0	273885.4241	3938637.4790	586.7221	3.50	3.76	N	N	0	0	ND	ND	ND		
Clingmans Dome	249.01	3535	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.0	1.5	-4.0	-8.5	273883.6402	3938637.7400	586.7221	2.95	2.70	N	N	0	0	ND	ND	ND		
Clingmans Dome	250.01	3600	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	8.5	7.0	-1.5	-3.0	273881.2257	3938643.2780	587.8037	2.74	3.10	N	N	0	0	ND	ND	ND	tag 8cm below DBH	
Clingmans Dome	255.01	3705	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	5.5	5.1	-4.5	-4.9	273880.6262	3938639.7210	587.5340	2.24	78.60	N	UN			ND	ND	ND	previously tagged	
Clingmans Dome	251.01	4501	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.3	7.5	-3.7	-2.5	273879.3821	3938641.9780	587.5340	3.24	3.60	N	N	0	0	ND	ND	ND		
Clingmans Dome	252.01	4502	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	7.5	-3.5	-2.5	273879.5159	3938642.1260	587.5340	1.78	2.50	N	N	0	0	ND	ND	ND		
Clingmans Dome	253.01	4503	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	7.5	-3.5	-2.5	273879.5159	3938642.1260	587.5340	6.50	7.10	N	N	1	1	ND	ND	ND		
Clingmans Dome	254.01	4504	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-10	6.5	6.0	-3.5	-4.0	273880.6306	3938641.1220	587.5340	4.89	5.90	N	N	0	0	ND	ND	ND		
Clingmans Dome	328.01	7805	abieFras	NaN	NaN	2014	NaN	NaN	NaN	-10	-10	1.0	9.0	-9.0	-1.0	273874.7210	3938639.0430	587.5340	NaN	6.00		N		0		ND	ND		
Clingmans Dome	88.01	1	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	8.5	9.0	-1.5	-11.0	273887.1709	3938637.9250	586.7221	3.45	4.64	N	N	0	0	ND	ND	ND		
Clingmans Dome	89.01	689	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	2.0	3.0	-8.0	-17.0	273887.2804	3938629.0800	585.5666	14.10	15.50	N	N	2	2	D	S	ND	previously tagged, spped at 5 m	
Clingmans Dome	90.01	690	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	10.0	9.0	0.0	-11.0	273888.1746	3938639.0400	586.7221	19.50	21.60	N	N	2	2	ND	ND	ND	previously tagged, tag 45cm below DBH	
Clingmans Dome	91.01	806	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	0.5	7.7	-9.5	-12.3	273882.7839	3938631.1100	585.5666	2.86	3.29	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	329.01	807	abieFras	NaN	2014	NaN	NaN	NaN	NaN	-10	-20	1.5	7.5	-8.5	-12.5	273883.6017	3938631.7190	585.5666	NaN	2.19		N		1	ND		ND		
Clingmans Dome	330.01	808	abieFras	NaN	2014	NaN	NaN	NaN	NaN	-10	-20	1.5	7.7	-8.5	-12.3	273883.4531	3938631.8530	585.5666	NaN	2.90		N		1	ND		ND		
Clingmans Dome	92.01	809	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	0.0	6.5	-10.0	-13.5	273883.3411	3938629.9350	585.5666	3.12	4.38	N		1	0	ND	ND	ND	previously tagged	
Clingmans Dome	93.01	810	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	1.0	5.8	-9.0	-14.2	273884.5305	3938630.2100	585.5666	2.89	3.63	N		1	0	ND	ND	ND	previously tagged	
Clingmans Dome	94.01	811	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	1.0	5.8	-9.0	-14.2	273884.5305	3938630.2100	585.5666	3.31	4.53	N		1	0	ND	ND	ND	previously tagged	not a huge tree, unusual tag
Clingmans Dome	331.01	812	abieFras	NaN	2014	NaN	NaN	NaN	NaN	-10	-20	1.0	5.0	-9.0	-15.0	273885.1250	3938629.6750	585.5666	NaN	4.70		N		1	ND		ND		not a huge tree, unusual tag
Clingmans Dome	95.01	821	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.2	0.1	-3.8	-19.9	273892.2459	3938630.2600	584.7043	3.30	4.50	N	N	1	1	D	S	ND	previously tagged, spped at 2 m	
Clingmans Dome	96.01	822	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.5	2.2	-4.5	-17.8	273890.2169	3938631.1450	585.5666	2.30	2.80	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	98.01	824	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.3	3.5	-5.7	-16.5	273888.4478	3938631.1230	585.5666	3.55	4.00	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	97.01	824	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.8	0.0	-3.2	-20.0	273892.7217	3938630.6390	584.7043	3.78	5.50	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	99.01	825	abieFras	NaN	2011	NaN	NaN	NaN	2014	-10	-20	6.8	0.0	-3.2	-20.0	273892.7217	3938630.6390	584.7043	4.20	NaN	N		0		ND	ND		previously tagged	MIA
Clingmans Dome	101.01	826	abieFras	NaN	2011	NaN	NaN	NaN	2014	-10	-20	6.8	0.3	-3.2	-19.7	273892.4987	3938630.8400	584.7043	2.72	NaN	N		1		ND	ND		previously tagged	MIA
Clingmans Dome	104.01	827	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.5	3.7	-5.5	-16.3	273888.4330	3938631.4060	585.5666	3.48	4.10	N	N	1	0	ND	ND	ND	previously tagged	
Clingmans Dome	103.01	827	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.8	0.3	-3.2	-19.7	273892.4987	3938630.8400	584.7043	3.67	3.30	N	N	1	0	ND	ND	ND	previously tagged	
Clingmans Dome	105.01	828	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.2	0.5	-3.8	-19.5	273891.9486	3938630.5280	584.7043	3.71	5.00	N	N	0	1	ND	ND	ND	previously tagged	
Clingmans Dome	107.01	941	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	0.5	5.8	-9.5	-14.2	273884.1959	3938629.8380	585.5666	6.40	8.50	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	108.01	952	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.0	2.5	-5.0	-17.5	273889.6594	3938630.9740	585.5666	7.30	8.80	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	109.01	954	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	9.0	3.0	-1.0	-17.0	273891.9643	3938634.2820	585.9031	5.48	7.70	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	110.01	957	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	2.5	1.5	-7.5	-18.5	273888.7297	3938628.4470	585.5666	7.10	9.30	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	111.01	959	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.8	1.0	-5.2	-19.0	273890.6403	3938629.8220	585.5666	8.50	10.60	N	N	2	1	ND	ND	ND	previously tagged	
Clingmans Dome	112.01	960	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.6	1.1	-5.4	-18.9	273890.4321	3938629.7400	585.5666	6.80	8.80	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	113.01	961	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	7.0	0.0	-3.0	-20.0	273892.8555	3938630.7880	584.7043	5.50	7.20	N	N	2	2	ND	ND	ND	previously tagged	
Clingmans Dome	114.01	962	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	7.0	5.0	-3.0	-15.0	273889.1398	3938634.1340	586.7221	4.78	5.70	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	115.01	963	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.0	5.0	-4.0	-15.0	273888.4706	3938633.3900	586.7221	4.90	6.20	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	116.01	964	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.5	5.7	-3.5	-14.3	273888.2850	3938634.2300	586.7221	5.20	6.60	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	117.01	965	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	8.0	3.0	-2.0	-17.0	273891.2952	3938633.5380	585.9031	5.60	8.10	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	118.01	966	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.5	4.0	-4.5	-16.0	273888.8792	3938632.3500	585.5666	6.21	8.20	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	119.01	967	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	8.5	3.5	-1.5	-16.5	273891.2582	3938634.2450	585.9031	5.85	7.00	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	120.01	968	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	9.0	4.0	-1.0	-16.0	273891.2212	3938634.9510	585.9031	5.53	6.50	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	121.01	969	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.9	10.0	-4.1	-10.0	273884.6880	3938636.6620	586.7221	5.20	5.10	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	122.01	970	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.0	10.0	-4.0	-10.0	273884.7549	3938636.7360	586.7221	8.00	8.40	N	N	1	0	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	123.01	971	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	6.2	9.8	-3.8	-10.2	273885.0374	3938636.7510	586.7221	7.50	8.80	N	N	1	1	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	124.01	972	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.5	9.8	-4.5	-10.2	273884.5690	3938636.2310	586.7221	9.70	9.90	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	125.01	973	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.5	8.2	-4.5	-11.8	273885.7580	3938635.1600	586.7221	8.50	9.80	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	126.01	974	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	5.6	6.0	-4.4	-14.0	273887.4599	3938633.7620	586.7221	10.20	12.00	N	N	0	0	ND	ND	ND	previously tagged	
Clingmans Dome	127.01	975	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	8.0	9.5	-2.0	-10.5	273886.4648	3938637.8880	586.7221	7.90	8.64	N	N	1	0	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	128.01	976	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	9.0	5.0	-1.0	-15.0	273890.4780	3938635.6200	586.7221	6.30	8.10	N	N	1	1	ND	ND	ND	previously tagged	
Clingmans Dome	129.01	977	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	7.0	6.0	-3.0	-14.0	273888.3966	3938634.8030	586.7221	5.30	6.90	N	N	1	1	ND	ND	ND	previously tagged, tag 40cm below DBH	
Clingmans Dome	130.01	981	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	7.0	8.0	-3.0	-12.0	273886.9103	3938636.1410	586.7221	53.90	54.30	N	N	2	2	ND	ND	ND	previously tagged	
Clingmans Dome	131.01	982	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	7.0	0.5	-3.0	-19.5	273892.4839	3938631.1230	584.7043	12.20	13.00	N	N	1	1	D	S	ND	previously tagged	
Clingmans Dome	133.01	984	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.0	9.3	-6.0	-10.7	273883.9369	3938634.7810	586.7221	6.00	6.10	N	N	1	0	ND	ND	ND	previously tagged, tag 30cm below DBH	
Clingmans Dome	134.01	985	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	4.0	9.5	-6.0	-10.5	273883.7882	3938634.9150	586.7221	11.20	12.60	N	N	1	1	ND	ND	ND	previously tagged, tag 10cm below DBH	
Clingmans Dome	135.01	1012	abieFras	NaN	2011	NaN	NaN	NaN	NaN	-10	-20	9.0	3.3	-1.0	-16.7	273891.7414	3938634.4820	585.9031	2.53	2.64	N	N	0	0	ND	ND	ND		
